"Entity","Year","Code","Percentage_NEET","Continent","Perc_Change_NEET","Population","School_Enrollment","Youth_Unemployment"
"Serbia",2014,"SRB",21,"Europe",6.11419909044973,7131787,58.0549697875977,47.632
"Serbia",2015,"SRB",20.36,"Europe",-3.04761904761905,7095383,58.2876892089844,43.23
"Serbia",2016,"SRB",18.08,"Europe",-11.1984282907662,7058322,62.1369705200195,34.962
"Serbia",2017,"SRB",17.58,"Europe",-2.76548672566372,7020858,66.4867401123047,31.905
"Serbia",2018,"SRB",16.98,"Europe",-3.41296928327644,6982604,67.1586608886719,29.696
"Serbia",2019,"SRB",15.66,"Europe",-7.77385159010601,6945235,67.7898406982422,27.495
"Serbia",2020,"SRB",16.18,"Europe",3.32056194125159,6899126,68.1431121826172,26.608
"Serbia",2021,"SRB",16.05,"Europe",-0.803461063040785,6834326,69.1800231933594,24.471
"Seychelles",2019,"SYC",21.82,"Africa",NA,97625,41.2970430107527,NA
"Seychelles",2020,"SYC",26.01,"Africa",19.2025664527956,98462,26.934264107039,NA
"Sierra Leone",2003,"SLE",21.13,"Africa",NA,5177687,NA,7.206
"Sierra Leone",2014,"SLE",32.31,"Africa",52.910553715097,6876385,NA,9.442
"Sierra Leone",2018,"SLE",33.17,"Africa",2.66171463943051,7554563,NA,3.573
"Singapore",2013,"SGP",3.7,"Asia",NA,5399162,NA,8.903
"Singapore",2014,"SGP",3.6,"Asia",-2.7027027027027,5469724,NA,8.378
"Singapore",2015,"SGP",3.6,"Asia",0,5535002,NA,8.894
"Singapore",2016,"SGP",4.1,"Asia",13.8888888888889,5607283,83.9409778236648,8.723
"Singapore",2017,"SGP",4.5,"Asia",9.75609756097562,5612253,84.7929138455372,9.339
"Singapore",2018,"SGP",4.3,"Asia",-4.44444444444445,5638676,88.8864453410769,8.437
"Singapore",2019,"SGP",4.13,"Asia",-3.95348837209302,5703569,91.0889904414776,7.63
"Singapore",2020,"SGP",4.46,"Asia",7.99031476997579,5685807,93.134767179468,10.557
"Singapore",2021,"SGP",6.2,"Asia",39.0134529147982,5453566,97.0989103061521,9.499
"Slovenia",2003,"SVN",8,"Europe",NA,1995733,69.6047668457031,15.346
"Slovenia",2004,"SVN",7.73,"Europe",-3.37499999999999,1997012,73.348876953125,14.1
"Slovenia",2005,"SVN",8.93,"Europe",15.5239327296248,2000474,81.2728118896484,15.968
"Slovenia",2006,"SVN",8.52,"Europe",-4.5912653975364,2006868,85.2738876342773,13.887
"Slovenia",2007,"SVN",6.7,"Europe",-21.3615023474178,2018122,87.2651672363281,10.127
"Slovenia",2008,"SVN",6.5,"Europe",-2.98507462686567,2021316,88.5987091064453,10.506
"Slovenia",2009,"SVN",7.46,"Europe",14.7692307692308,2039669,87.96533203125,13.661
"Slovenia",2010,"SVN",7.11,"Europe",-4.69168900804289,2048583,90.2514877319336,14.7
"Slovenia",2011,"SVN",7.08,"Europe",-0.421940928270046,2052843,87.1887130737305,15.764
"Slovenia",2012,"SVN",9.28,"Europe",31.0734463276836,2057159,89.0215606689453,20.649
"Slovenia",2013,"SVN",9.24,"Europe",-0.431034482758612,2059953,87.8572082519531,21.665
"Slovenia",2014,"SVN",9.42,"Europe",1.94805194805194,2061980,84.3780288696289,20.236
"Slovenia",2015,"SVN",9.51,"Europe",0.955414012738852,2063531,82.1997833251953,16.299
"Slovenia",2016,"SVN",8.03,"Europe",-15.5625657202944,2065042,79.4747467041016,15.243
"Slovenia",2017,"SVN",6.52,"Europe",-18.8044831880448,2066388,79.2703475952148,11.24
"Slovenia",2018,"SVN",6.62,"Europe",1.53374233128835,2073894,77.3015975952148,8.817
"Slovenia",2019,"SVN",7.03,"Europe",6.19335347432024,2088385,76.4720077514648,8.136
"Slovenia",2020,"SVN",7.68,"Europe",9.24608819345661,2102419,75.8166809082031,14.179
"Slovenia",2021,"SVN",6.6,"Europe",-14.0625,2108079,82.2400436401367,12.846
"Solomon Islands",2013,"SLB",7.04,"Oceania",NA,594945,NA,1.274
"South Africa",2000,"ZAF",31.79,"Africa",NA,47159719,NA,42.396
"South Africa",2001,"ZAF",34.65,"Africa",8.99653979238754,47566800,NA,42.453
"South Africa",2002,"ZAF",35.69,"Africa",3.001443001443,48019415,NA,42.606
"South Africa",2003,"ZAF",36.58,"Africa",2.4936957130849,48500348,NA,43.012
"South Africa",2004,"ZAF",35.39,"Africa",-3.25314379442318,48991421,NA,43.112
"South Africa",2005,"ZAF",34.42,"Africa",-2.74088725628708,49490033,NA,43.209
"South Africa",2006,"ZAF",33.38,"Africa",-3.02149912841371,49998277,NA,43.204
"South Africa",2007,"ZAF",32.63,"Africa",-2.24685440383463,50528584,NA,43.399
"South Africa",2013,"ZAF",30.34,"Africa",-7.01808152007356,54678791,18.6088225305342,50.482
"South Africa",2014,"ZAF",29.93,"Africa",-1.35135135135135,55594838,18.4813356370067,50.648
"South Africa",2015,"ZAF",28.97,"Africa",-3.20748412963582,56723537,19.0332949537661,49.447
"South Africa",2016,"ZAF",29.31,"Africa",1.17362789092164,57259551,18.9292980324153,52.631
"South Africa",2017,"ZAF",28.88,"Africa",-1.46707608324804,57635162,21.0902909603212,52.625
"South Africa",2018,"ZAF",29.6,"Africa",2.49307479224378,58613001,22.3515425184231,52.938
"South Africa",2019,"ZAF",30.57,"Africa",3.27702702702702,59587885,22.2442465104023,56.628
"South Africa",2020,"ZAF",29.88,"Africa",-2.25711481844946,60562381,22.6148742572009,58.588
"South Africa",2021,"ZAF",30.6,"Africa",2.40963855421688,61502603,22.3431289991291,64.652
"South Africa",2022,"ZAF",32.92,"Africa",7.58169934640523,62378410,23.7271036201865,61.115
"Spain",2003,"ESP",11.69,"Europe",NA,42187645,65.5322113037109,22.328
"Spain",2004,"ESP",11.76,"Europe",0.598802395209583,42921895,67.4735717773438,22.48
"Spain",2005,"ESP",12.96,"Europe",10.2040816326531,43653155,68.1358337402344,19.642
"Spain",2006,"ESP",11.83,"Europe",-8.71913580246914,44397319,68.9646224975586,17.886
"Spain",2007,"ESP",12.03,"Europe",1.69061707523245,45226803,69.2297668457031,18.087
"Spain",2008,"ESP",14.25,"Europe",18.4538653366584,45954106,69.4019393920898,24.443
"Spain",2009,"ESP",18.09,"Europe",26.9473684210526,46362946,71.4311676025391,37.71
"Spain",2010,"ESP",17.81,"Europe",-1.54781647318961,46576897,76.3829116821289,41.453
"Spain",2011,"ESP",18.25,"Europe",2.47052217855138,46742697,80.7240905761719,46.158
"Spain",2012,"ESP",18.6,"Europe",1.91780821917809,46773055,82.89208984375,52.829
"Spain",2013,"ESP",18.63,"Europe",0.161290322580632,46604197,85.2132568359375,55.444
"Spain",2014,"ESP",17.14,"Europe",-7.99785292538915,46460733,88.0015563964844,53.169
"Spain",2015,"ESP",15.64,"Europe",-8.7514585764294,46422303,88.5742492675781,48.353
"Spain",2016,"ESP",14.62,"Europe",-6.52173913043479,46458139,89.8067779541016,44.445
"Spain",2017,"ESP",13.32,"Europe",-8.89192886456908,46571232,91.8877410888672,38.594
"Spain",2018,"ESP",12.45,"Europe",-6.53153153153154,46782011,92.1748886108398,34.362
"Spain",2019,"ESP",12.13,"Europe",-2.57028112449798,47118501,91.020263671875,32.555
"Spain",2020,"ESP",13.88,"Europe",14.4270403957131,47359424,90.9548492431641,38.312
"Spain",2021,"ESP",10.97,"Europe",-20.9654178674352,47443821,94.5903778076172,34.844
"Sri Lanka",2010,"LKA",26.68,"Asia",NA,20879089,15.8440563450578,18.684
"Sri Lanka",2011,"LKA",26.52,"Asia",-0.599700149925038,21009048,14.6727189156336,16.758
"Sri Lanka",2013,"LKA",27.46,"Asia",3.54449472096531,20585000,17.7655041707891,17.939
"Sri Lanka",2014,"LKA",28.8,"Asia",4.87982520029133,20778000,17.8701919678234,18.781
"Sri Lanka",2015,"LKA",26.63,"Asia",-7.53472222222223,20970000,18.1726459197686,19.232
"Sri Lanka",2016,"LKA",27.09,"Asia",1.72737514081863,21209000,17.1510485178135,20.07
"Sri Lanka",2017,"LKA",24.72,"Asia",-8.74861572535992,21453000,17.1941300290821,17.391
"Sri Lanka",2018,"LKA",24.18,"Asia",-2.18446601941747,21670000,17.8869756778112,20.496
"Sri Lanka",2019,"LKA",21.21,"Asia",-12.2828784119107,21803000,19.4563160693078,20.425
"Sri Lanka",2020,"LKA",21.51,"Asia",1.41442715700142,21919000,20.1614879343022,25.449
"Sudan",2011,"SDN",33.09,"Africa",NA,36140806,14.5120697021484,32.17
"Suriname",2016,"SUR",18.19,"South America",NA,587757,NA,24.958
"Sweden",2003,"SWE",6.51,"Europe",NA,8958229,80.4902877807617,14.312
"Sweden",2004,"SWE",7.88,"Europe",21.0445468509985,8993531,83.0349807739258,18.522
"Sweden",2005,"SWE",14.16,"Europe",79.6954314720812,9029572,81.7390899658203,22.829
"Sweden",2006,"SWE",9.34,"Europe",-34.0395480225989,9080505,79.3352279663086,21.475
"Sweden",2007,"SWE",7.48,"Europe",-19.9143468950749,9148092,75.3943710327148,19.26
"Sweden",2008,"SWE",7.82,"Europe",4.54545454545454,9219637,71.158073425293,20.206
"Sweden",2009,"SWE",9.6,"Europe",22.7621483375959,9298515,71.0115814208984,25.024
"Sweden",2010,"SWE",7.67,"Europe",-20.1041666666667,9378126,73.0818328857422,24.761
"Sweden",2011,"SWE",7.53,"Europe",-1.82529335071708,9449213,71.9184112548828,22.784
"Sweden",2012,"SWE",7.83,"Europe",3.98406374501992,9519374,68.742301940918,23.609
"Sweden",2013,"SWE",7.44,"Europe",-4.98084291187739,9600379,65.7820892333984,23.519
"Sweden",2014,"SWE",7.16,"Europe",-3.76344086021506,9696110,64.9541931152344,22.822
"Sweden",2015,"SWE",6.72,"Europe",-6.14525139664805,9799186,66.4283218383789,20.365
"Sweden",2016,"SWE",6.48,"Europe",-3.57142857142856,9923085,68.306037902832,18.896
"Sweden",2017,"SWE",6.15,"Europe",-5.09259259259259,10057698,70.4342498779297,17.875
"Sweden",2018,"SWE",6.02,"Europe",-2.1138211382114,10175214,73.4083786010742,17.4
"Sweden",2019,"SWE",5.48,"Europe",-8.97009966777407,10278887,75.1148529052734,20.094
"Sweden",2020,"SWE",6.46,"Europe",17.8832116788321,10353442,79.1196365356445,23.895
"Sweden",2021,"SWE",5.07,"Europe",-21.5170278637771,10415811,85.9426193237305,24.599
"Switzerland",1991,"CHE",9.33,"Europe",NA,6799978,NA,3.272
"Switzerland",1992,"CHE",8.8,"Europe",-5.68060021436227,6875364,NA,3.01
"Switzerland",1993,"CHE",9.95,"Europe",13.0681818181818,6938265,NA,5.844
"Switzerland",1994,"CHE",11.12,"Europe",11.7587939698492,6993795,NA,5.557
"Switzerland",1995,"CHE",10.35,"Europe",-6.92446043165467,7040687,NA,4.653
"Switzerland",1996,"CHE",6.21,"Europe",-40,7071850,NA,4.654
"Switzerland",1997,"CHE",6.69,"Europe",7.72946859903382,7088906,NA,5.997
"Switzerland",1998,"CHE",6.53,"Europe",-2.3916292974589,7110001,NA,5.773
"Switzerland",1999,"CHE",6.22,"Europe",-4.74732006125575,7143991,NA,5.651
"Switzerland",2000,"CHE",5.76,"Europe",-7.39549839228296,7184250,38.1127586364746,4.806
"Switzerland",2001,"CHE",6.24,"Europe",8.33333333333334,7229854,39.2238006591797,5.625
"Switzerland",2002,"CHE",6.7,"Europe",7.37179487179487,7284753,39.9602890014648,5.586
"Switzerland",2003,"CHE",8.63,"Europe",28.8059701492537,7339001,43.0505409240723,8.494
"Switzerland",2004,"CHE",7.98,"Europe",-7.53186558516802,7389625,44.8805198669434,7.707
"Switzerland",2005,"CHE",8.67,"Europe",8.64661654135338,7437115,45.2465286254883,8.76
"Switzerland",2006,"CHE",8.57,"Europe",-1.15340253748558,7483934,46.2847785949707,7.7
"Switzerland",2007,"CHE",7.86,"Europe",-8.28471411901984,7551117,47.8155517578125,7.083
"Switzerland",2008,"CHE",8.03,"Europe",2.16284987277352,7647675,49.6888809204102,7.018
"Switzerland",2009,"CHE",8.44,"Europe",5.10585305105853,7743831,50.3034515380859,8.446
"Switzerland",2010,"CHE",8.45,"Europe",0.118483412322272,7824909,52.8040618896484,8.216
"Switzerland",2011,"CHE",7.91,"Europe",-6.39053254437869,7912398,53.1352806091309,7.727
"Switzerland",2012,"CHE",8.8,"Europe",11.251580278129,7996861,54.835620880127,8.327
"Switzerland",2013,"CHE",9.58,"Europe",8.86363636363636,8089346,56.1812400817871,8.743
"Switzerland",2014,"CHE",9.11,"Europe",-4.90605427974949,8188649,58.0650596618652,8.597
"Switzerland",2015,"CHE",9.35,"Europe",2.6344676180022,8282396,60.8185615539551,8.815
"Switzerland",2016,"CHE",8.67,"Europe",-7.27272727272727,8373338,61.1939888000488,8.579
"Switzerland",2017,"CHE",8.13,"Europe",-6.22837370242214,8451840,62.4597206115723,8.059
"Switzerland",2018,"CHE",7.93,"Europe",-2.46002460024602,8514329,64.3533935546875,7.937
"Switzerland",2019,"CHE",7.71,"Europe",-2.77427490542244,8575280,66.3093414306641,7.993
"Switzerland",2020,"CHE",8.62,"Europe",11.8028534370947,8638167,68.0676422119141,8.603
"Switzerland",2021,"CHE",9.89,"Europe",14.7331786542924,8704546,71.893928527832,8.319
"Tajikistan",2003,"TJK",31.91,"Asia",NA,6658575,18.3057403564453,5.736
"Tajikistan",2007,"TJK",38.32,"Asia",20.0877467878408,7194477,22.2864494323731,6.046
"Tajikistan",2009,"TJK",42.2,"Asia",10.125260960334,7490230,22.5239295959473,24.618
"Tanzania",2001,"TZA",12.15,"Africa",NA,35198299,0.662460029125214,5.354
"Tanzania",2005,"TZA",9.01,"Africa",-25.843621399177,39182076,1.42771995067596,5.833
"Tanzania",2006,"TZA",9.01,"Africa",0,40294902,NA,6.021
"Tanzania",2010,"TZA",14.87,"Africa",65.03884572697,44758488,2.13913621753427,5.851
"Tanzania",2012,"TZA",10.94,"Africa",-26.4290517821116,47374260,3.96461947161333,6.259
"Tanzania",2014,"TZA",14.93,"Africa",36.4716636197441,50351512,NA,3.693
"Tanzania",2020,"TZA",14.35,"Africa",-3.88479571332887,60972798,7.18188265775187,3.805
"Thailand",2000,"THA",10.44,"Asia",NA,63007815,NA,6.818
"Thailand",2007,"THA",10.15,"Asia",-2.77777777777777,67102394,47.55419921875,4.548
"Thailand",2009,"THA",13.71,"Asia",35.0738916256158,68121080,46.2023391723633,5.729
"Thailand",2010,"THA",12.52,"Asia",-8.67979576951131,68579447,46.3783774485726,2.598
"Thailand",2011,"THA",12.55,"Asia",0.239616613418539,69007208,52.7332765596589,2.947
"Thailand",2012,"THA",12.85,"Asia",2.39043824701194,69436098,50.7403100613359,2.758
"Thailand",2013,"THA",14.37,"Asia",11.8287937743191,69845114,49.6879408184566,1.231
"Thailand",2014,"THA",13.32,"Asia",-7.30688935281836,70216367,49.9091820021394,3.113
"Thailand",2015,"THA",13.59,"Asia",2.02702702702702,70540795,45.713134717198,3.094
"Thailand",2016,"THA",14.97,"Asia",10.1545253863135,70859841,49.3227291503798,3.714
"Thailand",2017,"THA",15.59,"Asia",4.14161656646626,71160187,47.427491541895,4.373
"Thailand",2018,"THA",14.78,"Asia",-5.19563822963438,71376079,46.1667791174286,4.011
"Thailand",2019,"THA",14.88,"Asia",0.67658998646821,71522271,44.9880040072053,4.19
"Thailand",2020,"THA",15.13,"Asia",1.68010752688172,71641484,42.5900878816865,5.199
"Thailand",2021,"THA",14.75,"Asia",-2.51156642432254,71727332,43.4690405127808,5.858
"Togo",2006,"TGO",9.81,"Africa",NA,6010668,4.9507098197937,7.49
"Togo",2011,"TGO",11.23,"Africa",14.4750254841998,6916474,9.66968081043628,3.15
"Togo",2015,"TGO",17.76,"Africa",58.1478183437222,7663195,10.8146472215817,4.315
"Togo",2017,"TGO",25.08,"Africa",41.2162162162162,8057140,12.3068653432672,9.282
"Tonga",2018,"TON",27.92,"Oceania",NA,105567,NA,6.679
"Tonga",2021,"TON",18.68,"Oceania",-33.0945558739255,105490,NA,6.299
"Trinidad and Tobago",2013,"TTO",52.05,"North America",NA,1340557,NA,6.275
"Trinidad and Tobago",2019,"TTO",14.61,"North America",-71.9308357348703,1363985,NA,9.17
"Trinidad and Tobago",2020,"TTO",17.06,"North America",16.7693360711841,1366725,NA,11.81
"Trinidad and Tobago",2021,"TTO",15.46,"North America",-9.37866354044547,1367558,NA,13.145
"Tunisia",2010,"TUN",25.23,"Africa",NA,10765980,36.0425300598145,29.573
"Tunisia",2014,"TUN",31.5,"Africa",24.8513674197384,11274288,33.7252311706543,36.912
"Tuvalu",2016,"TUV",34.26,"Oceania",NA,10930,NA,NA
"Tuvalu",2017,"TUV",45.54,"Oceania",32.9246935201401,10869,NA,NA
"Uganda",2009,"UGA",6.95,"Africa",NA,31451151,4.19193983078003,5.368
"Uganda",2012,"UGA",14.53,"Africa",109.064748201439,34337438,3.74987006187439,5.096
"Uganda",2013,"UGA",5.91,"Africa",-59.3255333792154,35337042,NA,2.593
"Uganda",2017,"UGA",19.2,"Africa",224.8730964467,40177388,NA,5.081
"Uganda",2021,"UGA",13.8,"Africa",-28.125,45910930,NA,5.044
"Ukraine",2014,"UKR",19.98,"Europe",NA,45972380,83.7842174613245,23.573
"Ukraine",2015,"UKR",17.63,"Europe",-11.7617617617618,45784896,76.8646556476929,22.611
"Ukraine",2016,"UKR",18.26,"Europe",3.57345433919457,45616832,77.0398374695438,23.139
"Ukraine",2017,"UKR",16.47,"Europe",-9.802847754655,45436041,80.1990246943391,18.963
"United Arab Emirates",2021,"ARE",10.72,"Asia",NA,9575152,56.4520334436146,9.737
"United Kingdom",2004,"GBR",5.45,"Europe",NA,59987905,59.4526481628418,10.618
"United Kingdom",2005,"GBR",8.42,"Europe",54.4954128440367,60401206,59.2745018005371,12.934
"United Kingdom",2006,"GBR",8.55,"Europe",1.54394299287412,60846820,59.190731048584,14.051
"United Kingdom",2007,"GBR",11.9,"Europe",39.1812865497076,61322463,58.8450889587402,14.482
"United Kingdom",2008,"GBR",12.09,"Europe",1.59663865546218,61806995,57.430980682373,15.269
"United Kingdom",2009,"GBR",13.22,"Europe",9.34656741108355,62276270,59.1011390686035,19.35
"United Kingdom",2010,"GBR",13.62,"Europe",3.02571860816943,62766365,59.8467292785645,20.206
"United Kingdom",2011,"GBR",14.24,"Europe",4.55212922173275,63258810,59.3426704406738,21.647
"United Kingdom",2012,"GBR",13.88,"Europe",-2.52808988764045,63711000,59.1681709289551,22.046
"United Kingdom",2013,"GBR",13.24,"Europe",-4.61095100864554,64139000,56.8150482177734,20.822
"United Kingdom",2014,"GBR",11.86,"Europe",-10.4229607250755,64620000,56.5670890808105,17.411
"United Kingdom",2015,"GBR",11.05,"Europe",-6.82967959527824,65088000,56.4859008789062,15.046
"United Kingdom",2016,"GBR",10.89,"Europe",-1.44796380090498,65607000,58.110481262207,13.033
"United Kingdom",2017,"GBR",10.31,"Europe",-5.32598714416896,65966000,59.6335182189941,12.336
"United Kingdom",2018,"GBR",10.45,"Europe",1.35790494665372,66289000,61.1251182556152,11.555
"United Kingdom",2019,"GBR",10.52,"Europe",0.669856459330146,66631000,65.4840774536133,10.529
"United States",1994,"USA",15.29,"North America",NA,263126000,NA,12.554
"United States",1995,"USA",15.03,"North America",-1.70045781556573,266278000,NA,12.186
"United States",1996,"USA",14.37,"North America",-4.39121756487026,269394000,NA,12.094
"United States",1997,"USA",13.38,"North America",-6.8893528183716,272657000,NA,11.43
"United States",1998,"USA",12.66,"North America",-5.38116591928252,275854000,NA,10.424
"United States",1999,"USA",12.47,"North America",-1.50078988941548,279040000,NA,9.891
"United States",2000,"USA",12.39,"North America",-0.641539695268645,282162411,NA,9.278
"United States",2001,"USA",12.94,"North America",4.43906376109765,284968955,NA,10.492
"United States",2002,"USA",13.43,"North America",3.78670788253478,287625193,NA,11.935
"United States",2003,"USA",13.61,"North America",1.34028294862248,290107933,NA,12.362
"United States",2004,"USA",13.14,"North America",-3.45334313005143,292805298,NA,11.791
"United States",2005,"USA",13.15,"North America",0.0761035007610334,295516599,80.6348266601562,11.24
"United States",2006,"USA",12.46,"North America",-5.24714828897338,298379912,NA,10.43
"United States",2007,"USA",12.29,"North America",-1.36436597110756,301231207,NA,10.472
"United States",2008,"USA",13.03,"North America",6.02115541090318,304093966,NA,12.76
"United States",2009,"USA",15.03,"North America",15.3491941673062,306771529,NA,17.517
"United States",2010,"USA",15.23,"North America",1.33067198935463,309378227,NA,18.361
"United States",2011,"USA",14.41,"North America",-5.38411030860145,311839461,NA,17.272
"United States",2012,"USA",13.91,"North America",-3.46981263011797,314339099,NA,16.211
"United States",2013,"USA",14.38,"North America",3.37886412652768,316726282,88.7264175415039,15.558
"United States",2014,"USA",13.39,"North America",-6.884561891516,319257560,88.6268692016602,13.411
"United States",2015,"USA",12.44,"North America",-7.09484690067215,321815121,88.8894119262695,11.634
"United States",2016,"USA",12.02,"North America",-3.37620578778135,324353340,88.8350524902344,10.432
"United States",2017,"USA",10.97,"North America",-8.73544093178036,326608609,88.1673889160156,9.238
"United States",2018,"USA",10.92,"North America",-0.45578851412945,328529577,88.2991790771484,8.607
"United States",2019,"USA",10.41,"North America",-4.67032967032967,330226227,87.8887100219727,8.375
"United States",2020,"USA",13.89,"North America",33.4293948126801,331577720,87.5676574707031,14.891
"United States",2021,"USA",12.2,"North America",-12.167026637869,332099760,84.8550872802734,9.704
"United States",2022,"USA",11.24,"North America",-7.86885245901639,334017321,79.361930847168,8.105
"Uruguay",1998,"URY",20.85,"South America",NA,3239280,NA,22.878
"Uruguay",1999,"URY",21.41,"South America",2.68585131894484,3254015,NA,24.466
"Uruguay",2000,"URY",22.99,"South America",7.37972909855207,3266206,33.8414497375488,29.251
"Uruguay",2001,"URY",21.1,"South America",-8.22096563723357,3274251,37.7791595458984,34.45
"Uruguay",2002,"URY",22.47,"South America",6.49289099526065,3278867,39.5832290649414,37.887
"Uruguay",2003,"URY",22.01,"South America",-2.04717400979082,3281186,41.7629699707031,38.091
"Uruguay",2004,"URY",19.66,"South America",-10.6769650159019,3283148,42.7656097412109,33.068
"Uruguay",2005,"URY",19.25,"South America",-2.0854526958291,3285771,44.3836708068848,29.068
"Uruguay",2006,"URY",20.55,"South America",6.75324675324676,3289506,45.3399810791016,28.089
"Uruguay",2007,"URY",19.66,"South America",-4.330900243309,3295153,50.3921318054199,24.891
"Uruguay",2008,"URY",18.79,"South America",-4.42522889114955,3302177,51.0627593994141,22.354
"Uruguay",2009,"URY",17.85,"South America",-5.00266098988823,3310091,50.9438095092773,20.957
"Uruguay",2010,"URY",18.12,"South America",1.5126050420168,3318580,51.8884303512712,20.707
"Uruguay",2011,"URY",17.16,"South America",-5.29801324503312,3326825,52.5558159999377,18.055
"Uruguay",2012,"URY",17.73,"South America",3.32167832167832,3335401,54.7069093768187,18.566
"Uruguay",2013,"URY",18.04,"South America",1.74844895657078,3345337,59.9512588300598,19.302
"Uruguay",2014,"URY",18.15,"South America",0.609756097560972,3356334,59.826704311423,19.422
"Uruguay",2015,"URY",18.73,"South America",3.19559228650139,3368017,57.7897211461691,22.875
"Uruguay",2016,"URY",18.68,"South America",-0.266951414842502,3379283,59.6462945758069,24.149
"Uruguay",2017,"URY",17.87,"South America",-4.33618843683083,3388438,59.7518904286933,25.251
"Uruguay",2018,"URY",17.95,"South America",0.447677672076096,3394534,60.2781342968002,26.538
"Uruguay",2019,"URY",17.58,"South America",-2.06128133704736,3397206,61.9644279466795,28.46
"Uruguay",2021,"URY",14.92,"South America",-15.1308304891923,3396695,75.1713873701582,31.806
"Uruguay",2022,"URY",14.26,"South America",-4.42359249329759,3390913,76.3977408357972,25.32
"Vanuatu",2006,"VUT",24.24,"Oceania",NA,215923,NA,13.543
"Vanuatu",2009,"VUT",26.33,"Oceania",8.62211221122112,232731,NA,8.957
"Vanuatu",2010,"VUT",31.85,"Oceania",20.9646790733004,238248,NA,9.407
"Vanuatu",2019,"VUT",34.5,"Oceania",8.32025117739403,291985,NA,12.336
"Vanuatu",2020,"VUT",47.53,"Oceania",37.768115942029,298858,NA,9.696
"Zambia",2008,"ZMB",12.94,"Africa",NA,13021324,NA,16.775
"Zambia",2017,"ZMB",42.83,"Africa",230.989180834621,17441320,NA,8.514
"Zambia",2018,"ZMB",32.83,"Africa",-23.3481204763017,17973569,NA,8.747
"Zambia",2019,"ZMB",32.54,"Africa",-0.88333840999086,18513839,NA,10.353
"Zambia",2020,"ZMB",31.05,"Africa",-4.57897971727105,19059395,NA,11.042
"Zambia",2021,"ZMB",31.36,"Africa",0.998389694041864,19603607,NA,9.367
"Zimbabwe",2011,"ZWE",17.26,"Africa",NA,13595424,7.111226643716,8.958
"Zimbabwe",2014,"ZWE",16.56,"Africa",-4.0556199304751,14207359,NA,6.944
"Zimbabwe",2019,"ZWE",29.37,"Africa",77.3550724637681,15271368,NA,11.718
"Zimbabwe",2021,"ZWE",30.43,"Africa",3.60912495743956,15797210,NA,15.208
